cohort_date,cohort_size,d1_retention,d7_retention,d14_retention,d30_retention,average_d1_retention,average_d7_retention,average_d14_retention,average_d30_retention,latest_eligible_cohort_date,latest_d1_retention,latest_d7_retention,latest_d14_retention,latest_d30_retention,d7_retention_30_cohort_avg,d7_retention_change_vs_30_cohorts_ago
2006-03-01,80,0.3,0.175,0.125,0.0375,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14594701161185478,0.07243589743589743
2006-03-02,66,0.36363636363636365,0.12121212121212122,0.12121212121212122,0.07575757575757576,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1463510520158952,0.01212121212121213
2006-03-03,84,0.2976190476190476,0.09523809523809523,0.05952380952380952,0.047619047619047616,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14405690519049838,-0.06882440476190477
2006-03-04,108,0.3333333333333333,0.09259259259259259,0.08333333333333333,0.046296296296296294,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14483309392048246,0.023285661899523274
2006-03-05,100,0.32,0.12,0.12,0.1,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14384867024447,-0.029532710280373825
2006-03-06,67,0.40298507462686567,0.11940298507462686,0.1044776119402985,0.13432835820895522,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14436556628375416,0.01550688117852296
2006-03-07,81,0.2839506172839506,0.1111111111111111,0.08641975308641975,0.024691358024691357,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1406618625800504,-0.1111111111111111
2006-03-08,83,0.25301204819277107,0.26506024096385544,0.1686746987951807,0.10843373493975904,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1449100479822095,0.12744556206477287
2006-03-09,58,0.2413793103448276,0.15517241379310345,0.1206896551724138,0.06896551724137931,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14587825757110875,0.02904628766697734
2006-03-10,73,0.2876712328767123,0.1917808219178082,0.0958904109589041,0.0136986301369863,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14945970665511601,0.10744347252021785
2006-03-11,83,0.1566265060240964,0.1686746987951807,0.0963855421686747,0.060240963855421686,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14789265413129524,-0.04701157571462322
2006-03-12,35,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14925569476039094,0.04089121887287024
2006-03-13,80,0.375,0.1625,0.175,0.1,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1478927004101084,-0.040889830508474584
2006-03-14,92,0.358695652173913,0.14130434782608695,0.09782608695652174,0.05434782608695652,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14843617867097797,0.016304347826086946
2006-03-15,94,0.23404255319148937,0.14893617021276595,0.0851063829787234,0.07446808510638298,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14873405101140352,0.008936170212765937
2006-03-16,63,0.36507936507936506,0.12698412698412698,0.12698412698412698,0.09523809523809523,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1469062491836017,-0.054834054834054846
2006-03-17,63,0.31746031746031744,0.15873015873015872,0.14285714285714285,0.07936507936507936,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14624487352222604,-0.019841269841269854
2006-03-18,99,0.2828282828282828,0.16161616161616163,0.06060606060606061,0.020202020202020204,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14643727371462625,0.005772005772005789
2006-03-19,123,0.2032520325203252,0.17073170731707318,0.13008130081300814,0.13008130081300814,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1462024046992694,-0.007046070460704601
2006-03-20,42,0.14285714285714285,0.09523809523809523,0.07142857142857142,0.047619047619047616,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1446600267417971,-0.046271338724168914
2006-03-21,59,0.3389830508474576,0.15254237288135594,0.1016949152542373,0.13559322033898305,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1445768138481782,-0.0024963868085665364
2006-03-22,62,0.3225806451612903,0.22580645161290322,0.14516129032258066,0.11290322580645161,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14750599441918305,0.0878754171301446
2006-03-23,74,0.14864864864864866,0.08108108108108109,0.0945945945945946,0.0,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14257817503353235,-0.1478345815695213
2006-03-24,83,0.3493975903614458,0.14457831325301204,0.13253012048192772,0.012048192771084338,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14330940182750065,0.021936803819049777
2006-03-25,85,0.32941176470588235,0.10588235294117647,0.09411764705882353,0.08235294117647059,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1443878332000497,0.032352941176470584
2006-03-26,85,0.27058823529411763,0.1411764705882353,0.11764705882352941,0.08235294117647059,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14379068524996055,-0.017914438502673796
2006-03-27,90,0.23333333333333334,0.15555555555555556,0.05555555555555555,0.08888888888888889,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14355581623460376,-0.007046070460704601
2006-03-28,77,0.2727272727272727,0.07792207792207792,0.07792207792207792,0.03896103896103896,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14219841657211937,-0.04072198987453225
2006-03-29,76,0.17105263157894737,0.11842105263157894,0.05263157894736842,0.039473684210526314,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14212972073614386,-0.002060875079264432
2006-03-30,31,0.3870967741935484,0.16129032258064516,0.03225806451612903,0.06451612903225806,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14199425379854333,-0.004064008128016272
2006-03-31,67,0.373134328358209,0.11940298507462686,0.11940298507462686,0.07462686567164178,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14014101996769754,-0.055597014925373126
2006-04-01,76,0.2631578947368421,0.21052631578947367,0.11842105263157894,0.11842105263157894,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14311815978694262,0.08931419457735246
2006-04-02,74,0.35135135135135137,0.1891891891891892,0.13513513513513514,0.0945945945945946,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14624986291864575,0.09395109395109397
2006-04-03,85,0.4235294117647059,0.17647058823529413,0.1411764705882353,0.10588235294117647,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1490457961067358,0.08387799564270154
2006-04-04,74,0.32432432432432434,0.13513513513513514,0.16216216216216217,0.10810810810810811,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1495503006112403,0.015135135135135147
2006-04-05,138,0.15942028985507245,0.08695652173913043,0.06521739130434782,0.043478260869565216,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14846875183339042,-0.03244646333549643
2006-04-06,51,0.35294117647058826,0.21568627450980393,0.09803921568627451,0.11764705882352941,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.15195459061334687,0.10457516339869283
2006-04-07,70,0.3,0.15714285714285714,0.11428571428571428,0.08571428571428572,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14835734448598029,-0.1079173838209983
2006-04-08,74,0.33783783783783783,0.08108108108108109,0.0,0.04054054054054054,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14588763339557947,-0.07409133271202237
2006-04-09,98,0.24489795918367346,0.16326530612244897,0.061224489795918366,0.061224489795918366,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14493711620240082,-0.028515515795359242
2006-04-10,70,0.32857142857142857,0.14285714285714285,0.15714285714285714,0.1,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14407653100446627,-0.02581755593803786
2006-04-11,68,0.3088235294117647,0.058823529411764705,0.1323529411764706,0.1323529411764706,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14222779150866793,-0.05546218487394958
2006-04-12,58,0.41379310344827586,0.25862068965517243,0.20689655172413793,0.1724137931034483,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14543181449717368,0.09612068965517243
2006-04-13,71,0.29577464788732394,0.15492957746478872,0.11267605633802817,0.056338028169014086,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14588598881846376,0.013625229638701775
2006-04-14,80,0.275,0.0875,0.0875,0.125,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1438381164780382,-0.061436170212765956
2006-04-15,92,0.29347826086956524,0.0,0.09782608695652174,0.043478260869565216,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.139605312245234,-0.12698412698412698
2006-04-16,76,0.2631578947368421,0.15789473684210525,0.039473684210526314,0.013157894736842105,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.13957746484896555,-0.000835421888053467
2006-04-17,58,0.29310344827586204,0.1206896551724138,0.15517241379310345,0.017241379310344827,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.13821324796750725,-0.04092650644374783
2006-04-18,67,0.373134328358209,0.14925373134328357,0.16417910447761194,0.1044776119402985,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.13749731543504762,-0.021477975973789615
2006-04-19,71,0.3380281690140845,0.16901408450704225,0.07042253521126761,0.09859154929577464,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.13995651507734586,0.07377598926894702
2006-04-20,57,0.2982456140350877,0.21052631578947367,0.17543859649122806,0.12280701754385964,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14188931317428308,0.05798394290811773
2006-04-21,24,0.0,0.20833333333333334,0.16666666666666666,0.041666666666666664,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14130687589829743,-0.017473118279569877
2006-04-23,115,0.43478260869565216,0.17391304347826086,0.1391304347826087,0.0782608695652174,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1444012746448701,0.09283196239717978
2006-04-24,82,0.36585365853658536,0.15853658536585366,0.12195121951219512,0.10975609756097561,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1448665503819648,0.013958272112841619
2006-04-25,79,0.34177215189873417,0.10126582278481013,0.10126582278481013,0.05063291139240506,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14471266604341926,-0.004616530156366344
2006-04-26,95,0.2736842105263158,0.14736842105263157,0.10526315789473684,0.08421052631578947,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14491906439223248,0.006191950464396273
2006-04-27,66,0.25757575757575757,0.10606060606060606,0.045454545454545456,0.030303030303030304,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14326923274240083,-0.049494949494949494
2006-04-28,58,0.3103448275862069,0.05172413793103448,0.06896551724137931,0.0,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14239596807603275,-0.026197939991043438
2006-04-29,81,0.37037037037037035,0.1111111111111111,0.037037037037037035,0.024691358024691357,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1421523033586838,-0.007309941520467836
2006-04-30,86,0.32558139534883723,0.13953488372093023,0.10465116279069768,0.09302325581395349,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14142712206335997,-0.021755438859714926
2006-05-01,58,0.3448275862068966,0.08620689655172414,0.034482758620689655,0.034482758620689655,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14032058577926323,-0.03319608852290272
2006-05-02,65,0.23076923076923078,0.1076923076923077,0.1076923076923077,0.046153846153846156,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.13689278550935768,-0.10283400809716597
2006-05-03,64,0.296875,0.21875,0.171875,0.078125,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.13787814586971806,0.0295608108108108
2006-05-04,55,0.2909090909090909,0.14545454545454545,0.09090909090909091,0.07272727272727272,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1368442777770264,-0.03101604278074868
2006-05-05,71,0.4084507042253521,0.19718309859154928,0.19718309859154928,0.1267605633802817,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.13891254322557353,0.06204796345641414
2006-05-06,82,0.3048780487804878,0.15853658536585366,0.10975609756097561,0.024390243902439025,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14129854534646435,0.07158006362672323
2006-05-07,103,0.24271844660194175,0.17475728155339806,0.1553398058252427,0.0970873786407767,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1399342455812508,-0.04092899295640587
2006-05-08,56,0.4107142857142857,0.30357142857142855,0.08928571428571429,0.10714285714285714,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14481519796220318,0.1464285714285714
2006-05-09,62,0.27419354838709675,0.11290322580645161,0.11290322580645161,0.06451612903225806,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14587593611971558,0.031822144725370524
2006-05-10,71,0.3380281690140845,0.16901408450704225,0.09859154929577464,0.08450704225352113,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14606756206586866,0.005748778384593284
2006-05-11,58,0.29310344827586204,0.13793103448275862,0.1206896551724138,0.05172413793103448,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1459033584533892,-0.0049261083743842304
2006-05-12,80,0.3375,0.1625,0.0875,0.0125,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14935924080633037,0.1036764705882353
2006-05-13,83,0.3614457831325301,0.1686746987951807,0.13253012048192772,0.04819277108433735,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14636104111099732,-0.08994599085999172
2006-05-14,65,0.24615384615384617,0.09230769230769231,0.07692307692307693,0.07692307692307693,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1442736449390941,-0.06262188515709641
2006-05-15,77,0.33766233766233766,0.19480519480519481,0.11688311688311688,0.07792207792207792,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1478504847659339,0.10730519480519482
2006-05-16,58,0.3620689655172414,0.15517241379310345,0.13793103448275862,0.08620689655172414,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.15302289855903733,0.15517241379310345
2006-05-17,61,0.21311475409836064,0.08196721311475409,0.08196721311475409,0.03278688524590164,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.15049198110145898,-0.07592752372735116
2006-05-18,56,0.32142857142857145,0.17857142857142858,0.14285714285714285,0.17857142857142858,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.1524213735480928,0.05788177339901478
2006-05-19,77,0.24675324675324675,0.09090909090909091,0.07792207792207792,0.025974025974025976,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.15047655220028636,-0.05834464043419266
2006-05-20,65,0.3230769230769231,0.1076923076923077,0.046153846153846156,0.015384615384615385,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14843249297312858,-0.06132177681473455
2006-05-21,71,0.18309859154929578,0.04225352112676056,0.056338028169014086,0.04225352112676056,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14282339981770478,-0.1682727946627131
2006-05-22,53,0.3584905660377358,0.2830188679245283,0.11320754716981132,0.1320754716981132,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14531291763741133,0.07468553459119495
2006-05-23,51,0.23529411764705882,0.11764705882352941,0.09803921568627451,0.058823529411764705,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14343738481558693,-0.056265984654731455
2006-05-24,50,0.24,0.2,0.1,0.04,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14481949863672516,0.04146341463414635
2006-05-25,60,0.25,0.11666666666666667,0.05,0.03333333333333333,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14533286009945368,0.015400843881856544
2006-05-26,56,0.3392857142857143,0.125,0.14285714285714285,0.10714285714285714,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14458724606436593,-0.022368421052631565
2006-05-27,69,0.2608695652173913,0.14492753623188406,0.057971014492753624,0.057971014492753624,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14588281040340859,0.038866930171278
2006-05-28,65,0.23076923076923078,0.09230769230769231,0.06153846153846154,0.015384615384615385,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14723559554929716,0.04058355437665783
2006-05-29,59,0.3559322033898305,0.01694915254237288,0.06779661016949153,0.03389830508474576,0.2862390369390962,0.12476374155167347,0.09115603114960592,0.06410332019221876,2009-01-09,0.0975609756097561,,,,0.14409686359700585,-0.09416195856873823
